,PC_ID,title,loose_price,cib_price,new_price,image_link
1084,34450,SpongeBob SquarePants: Plankton's Robotic Revenge,7.22,7.33,15.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94pPYxlJpTGU3-7BOJLXFb5Z9aZVEHv2tCiJ-mfN7ZJRPHBDhkl0LpJPBRfXmbph4GYtJIp4yTl_UfWHTut1mBcn1kl0h-PuHIFCWs4RU_Z-U8issTI692tKVYTqVfLzS_KZ8UulHKAM1AiJEbNc0ioSqrt9w/60.jpg
1085,31325,SpongeBob SquigglePants,5.60,6.34,12.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95oXYtdVyCRtDkUPbPyT-A9IQA6IUdb1eE5ClRTYJB3l3srqCN5-4ME1Ym-3nI4NV5MU0XJp3415u1rPQK41aY1qbJlZrEB5cGCLdBiaNCwP9CH47xEYgkwt8vmR3Z5Z7Y34BffCbdBYoDXkSZejBNx-5DADQ/60.jpg
1086,19720,Spore Hero,6.96,7.05,16.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97zcuGRNCVbY-lqkk_meSiJpnDenVcfbMhMhb3NBNPApYF8p7-ruYdBhgb8ugmr7guFP_Y5qS5TPHOuwL-G8uzc7GDdna12QmmauU883FbKjlQiJaV5WQ4AvLyqlsI87Yi205RQuhBdAkWA07MI5i37mFMZbA/60.jpg
1087,16109,SPRay,4.04,6.69,11.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv942Q5YYIbEKVG17PKEHtsPz1d1_4f7RA0XtDwh8wAD_Y3CmQj6ixv5ML-7M9n6C6NK_Y39AQ3IeqesZRt2Ggn83Fpi8SB6tigLnX0nI9GdBS3X_NLN5Umf_VaAsTSyo2UYSgmSFkfdsHMA9Ca95PuNc2XcsnQ/60.jpg
1088,14628,Spy Fox in Dry Cereal,6.50,9.31,14.23,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97E8uWaDETteJLsLPlh8CzsAIjIU4wjPu5LxTasRo4FQrgKExjk3VDo4WkPuuAg1LpjfNCmKpI3TuZbnJJmHaw8Ga12q8C7cv9zjMFRYVsDcbgcsUZ6_djzQ5PTBxSGiA5sOtfdPMudmGY4_n4YY3UcVlaFyw/60.jpg
1089,11453,Spy Games Elevator Mission,4.30,4.91,7.15,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95mrDVWt_TXEelRyIbqvXNqsQNhyj0QMA6MeJz2lTXyrDPJyGjc7w0TGO0Zu9rHfATlngx7iE1tkT-1Yst171XbTtaT7KcxJ4GFczP85Km13aaTQO2WVsdLY6PWDnZvndCbHAn1YcbINT85x59CmmM1VtfbVw/60.jpg
1090,19646,Spyborgs,10.00,11.61,21.66,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96_WGxbdS04kFewCH6edhxSyuoVgUYJKXaMGN50W7-TwFnO645ksFtQXZFrg-fEvON2383Y9Cptc4ssANwOBhND-RLHvIHeSTKnleMOqkV4APpWoZ-wmI-VlVrhOUQa66bIQlPUAqa6IdnNUdbJiZMyuwNwiA/60.jpg
1091,19751,Squeeballs Party,6.39,6.89,14.84,https://commondatastorage.googleapis.com/images.pricecharting.com/a5c76403e23017f2b51074c06341455d76782dbbdeefe10f12ab989b11f838a1/60.jpg
1092,10796,SSX Blur,6.00,6.51,16.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ZssqRw8ULN1_4k96gVo2KyBoSKOoCgBkFZ7yG4WCLEM0dmNJQIhjXz5slxJArSnoGM8bLr--ySVXIiiI0F9ZyR_Vvwi0BAF573Giyl75EMLypWUSL6ifE-GpMIlxWBmha9zRsJxCdoQQJ1FpX0yG5mobgrA/60.jpg
1093,10561,Star Trek Conquest,9.90,9.97,28.06,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94hrrZj5h76o2EG7QiTAleNBPKgHRfMgVg1x4z_ht8ZIJgP3ZMtVvG94RoA3ViYNSY8Nw3kPMDCCXrVMGVziUyKpX68UoAEfRnQvaiOy0wz2P5AvphGvK7t0CpE7kpprH6oOJgKqnIQZ0USgtqZRXV7LdF3GA/60.jpg
1094,15951,Star Wars Clone Wars Lightsaber Duels,4.12,6.87,9.37,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97XMZqyzYcOz_x0-3tZ1Hufqh14i9s7zxNH3fhkyPMMl5kIGLdZd0OuBeLEtGxxDBLMPGxV4h1wJmOVZE5eg_4OB0zQGI3Cf9FmP9alSsmwJhGq-MTJdygufjTitNODr_18gRcyA6m_l_IZ_wHhdwbnsBtyHw/60.jpg
1095,19709,Star Wars Clone Wars: Republic Heroes,6.02,6.80,14.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96Ff8oZTqrXpNltikHvKd0KbjHcYwiLXgsz2zCMM5gfA9Vot1Cn1HkcyPhGu8W7bn8vZZUwICbp22pr2pUp52o4Hc4EKTj2iKKI0dCLl_u03LOoKHHt5O8Wles-c28tuAumVP-pK1rp2Aak3meGFJokOoJMDQ/60.jpg
1096,14947,Star Wars The Force Unleashed,5.32,5.88,12.92,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94XA62fcXXLZ_hzU4ngesKs5EiJ05gqT_jBMibku1Y-WLao1xhzWTsEx4YVqZmlvPX3-qm6Dcu8HeOsxzJ0U7O39oObGbaOxfXQ5MtUTHUfR4-Hvawn5LfVcA8HcjYeDqxLo0uy29GEmAX0XR0YnedeefZ-tw/60.jpg
1097,30318,Star Wars: The Force Unleashed II,6.12,6.89,14.86,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95cJjBsQrrc9VY529bDLUyLmTupsVR-AaarzcuKxbbEzE_6_23Qi39sVt2puyo8xQbdT274ArNEn-gptcjmvdYGSQJk35RIaMJ4T3yWqYEO4qrJfdTMzYxOM-BjJn8vfHh3ZDIHabKMzv2z3Lp3kEPVIdF9-Q/60.jpg
1098,16423,Story Hour Adventures,4.45,5.57,4.97,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Px4ONw9uywWZXqED3IB8cn7ceKBlfwgNv2cF_TjnKmWde-7LFCJCUQNLogw8YC6bcoolBq5NiCwGvmtn5W6nmp1y2q5eOSwR4BLXfBhHEbE_aAfaT5IX8eeLoMJ5gGLALwa_2Q8VorGc99FOsiNVlciA4Fw/60.jpg
1099,16422,Story Hour Fairy Tales,3.50,4.79,7.13,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97vjST54BPHzyCTCkgr8rlwvUHDfm915c951JCfARtLR8iu3Lf1kirqTF0j9R5HmLFrlxzh33VRVh03_QPZ9eXnudR8USUmrsCc6dhTSq0mnjmom6mdetCV06EkNGhfi2-Fcj0beGg2HM5WCSh6BLMplj0xkw/60.jpg
1100,20067,Storybook Workshop,4.25,6.11,7.13,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ug92xVCd70O99hVsYIluN3F4mtqOVGcFV2ksNDd_i48iGYy6okLIHd1eK44e7hckrtOq5lXPrfa2zYL2qpyULIP7iQk4p5kC6EpN3WfUPDVAn67GO8HJ2-MWXSeZn5uK3sMvbYowJ8I1vJa4xtGwJlxZ2hQ/60.jpg
1101,14118,Summer Athletics The Ultimate Challenge,4.63,5.43,7.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94EipB8Y0lWgGNlqnD7Ym-6f2fXG2L3UXD5olU8Hv2W96SBqABIoN5GBZnFchQt88kR0fFkdNbOF-CuHqHO2fuh2oGaPytuWpUmYfwwxJxQlRmXS3hSNnABQ0uzqEIl_H-bQIVvlNhC2RrlCb-rOPoruqIqbg/60.jpg
1102,16162,Summer Sports 2 Island Sports Party,5.49,8.00,15.48,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9660DmzRAeu2Y3k1HEVb-TDkJSjJMmQwDTmYx9ti8TBCig__gBLHpy6knKSPDM0MY8BixRPIK_avHGgmHnli0voi-baejvNXWrxUqVP0fgK3V_1PalD6ysu0b14Fcr3fkWLbguh-n3Gd5hHntqTXZAKOSJScg/60.jpg
1103,13224,Summer Sports Paradise Island,6.13,6.29,11.17,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94Bx-qQNzcfr93dy5AUY7GjBOiI23WI6jdSuw-KvR7-kYRoKOwQonqR7YZfjI2oUqDFvOBAe5J3RQH3FOsBJ6T1WaVJirxpE44NjOjfLgOjiq2qqlyr_b5fOl39N4QHxeQat0BRXGLE0VswSEWQ-F3V6iSYag/60.jpg
1104,32916,Summer Stars 2012,5.29,5.86,12.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv965bcHCOsdVHx2iHY6ZSzu9fBj1fGR9eM-cDWEug80P2alosSsNv8j6dBcfGUxWJfpZJACRlCEPE0u6u12BvfTbkRTe-6DT2CzdAD5QQX7AUizLXASmb35ER8oVPc9Zsourh0_2ZiS684kklZn1SK1u0ab47g/60.jpg
1105,31145,Super Fruit Fall,3.61,6.43,10.84,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95CTZ91Hgtt7ywB3nKMNbvAtyNU6QEu0Sgcnuj3bRTqdyuiGG79qKcKZ6Pba5KP_wq22zQrApgcEvOJNBqTvxMvGXrS8FPn6aBukuvQHWDR8URhV2ddMsJ2bT3abXHNFvxR_gQZsEhAWMK5eBumTqJUTXqxJg/60.jpg
1106,30822,Super Mario All-Stars Limited Edition,30.46,32.03,59.46,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94x151jXWlMdq_HzJwfJn58WZ9hRJYKG0dm3v3gPrXN1y7FgJsRwdd7YxqgbwHYLi6QAUYcZ6j0lQ2TK0liT-_Yi4XpmAHaNqCwRap-4bcK81-HwxTV_PpLYLZuYqepgr-ffQmjA4_4UfZ1uQxEV0MHn-9T5Q/60.jpg
1107,10562,Super Mario Galaxy,12.55,14.72,52.68,https://commondatastorage.googleapis.com/images.pricecharting.com/fbf8d140328dcee7416415ce28329d9f802de1939859252467168604d1ea0a38/60.jpg
1108,21371,Super Mario Galaxy 2,23.99,25.00,51.80,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97diwOtR4GQ27HTWuQmcOW96HC1vv0uwjYQW55BKZj8nqrH5taURMjJUYBfQ_4LjNf2hrztXOqwBCtwBoOsWrh4tA9spkOVTzqXkCxHX0W6xrKLAhUvadsBiqXQZENHATXZmcw0eFKsQ_nd_0yMol-xplPVUg/60.jpg
1109,10797,Super Monkey Ball Banana Blitz,5.35,5.79,13.79,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Yrpc_g6GaSxTmpvi2p7iSts_HghaScU3DBHHz3ftSGVWNeJs8qYkniU65hZN6WBBwMUGtF7pFmupYBVCCJFCcK375E8M8QEVQw_5q6tHsBDRFH2J_8GxFQiAWeKUPeSWdS4pntwUv_JJhmWzOThCqs8melw/60.jpg
1110,20412,Super Monkey Ball: Step & Roll,5.54,9.49,14.95,https://commondatastorage.googleapis.com/images.pricecharting.com/07c6f5c25d954645c3a4273f3b18fc5482c68b902831848c91fcfabaa4e36c44/60.jpg
1111,10798,Super Paper Mario,15.00,19.72,59.81,https://commondatastorage.googleapis.com/images.pricecharting.com/5b46d99b910bae612f937468957fc3ec9e3cc9d09053b29fd7b4a39925005c2d/60.jpg
1112,21671,Super PickUps,4.89,5.97,22.20,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96-pnBbMUvU9CugLkyzXh47XAhdV4vONgwoSVIooJ9WsFyOUenextMQ57aWrzvAiGyAK0rUpAJpOOJKNXkcMoJeSg9iFZhF3YyCWxCCJqBP6L39KZqGeG6BGiIcepvc4bJFfgkfTunI_LKPj3w_y8-Fd9W3lg/60.jpg
1113,11865,Super Smash Bros. Brawl,14.75,17.79,51.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96ZjKryI2nBietGYEd87IxXFwkWuvdai5FUSVudkicppOMUNZOFPgIiUtTqKUrU47gGrVwi6BfZ8iMe3RfIXZDmgySBnCMfKeUx5piiCQimvQLmxvAs9TTQWT9ivIuDQDhQQbIbJJgeZy14P28ERj6msZVHPQ/60.jpg
1114,10799,Super Swing Golf,4.74,7.98,11.27,https://commondatastorage.googleapis.com/images.pricecharting.com/6f4fd2ac03ff1eccc2deb55b48445dabc460b8c5ff195ced800389fea2c921f0/60.jpg
1115,10928,Super Swing Golf Season 2,6.23,7.25,14.90,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95TKLVGuqMsWYjWY9licjQ3dG8NKtn3WlHhXmYO_MTHXDmCevD4EsSrAI9n5u61CtTh8KOPfsZpj4d5jg2b8hBjrQKL2KzqkAXLgHVlTr2oqekkHM1yZb4E98NON4OCL7DSEqkL2_IfiukqvkIoHRTO8NPqyA/60.jpg
1116,32403,Supersonic Racer,11.27,14.66,17.01,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96HGDrPR0uSvmOaKLMxeRRnb3ESyBN1prJMyO96dW8HBdT2xnhTAFi2WZ8RiLOefCz61js82GLK0FZFCbwsOcRJ7ewr9gJt5qY7ZO7Aqi6pPRblckViW4La2MyVY5uoHuVTrsP7-UjNcxh4xSbFlU_wkq-7xA/60.jpg
1117,9910,Surf's Up,4.90,6.90,14.80,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv979lR2mt2Yz1LYn2ujw8k5JR7_UG_D6AuMrsP6Z52YQ42F2z1SdNKgmtVQOtapSuPlbtGoo-dSbN1mji99zLBG5uXZJW1Np0DZ_JXhTSlMFmaOpGYXC9laFir5xvYY6uNyE5mBVpjo9JYo26DPSwtJlfJtERA/60.jpg
1118,32404,Survivor,8.82,10.41,18.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96xTjT9Y_NxXcYpdCvlqdPwSvJOmm3JfZhLRh8uILsJxC4G7MOmoDypJ47jJwm67QqJGro3mUbdKdWAa_BSUG99gErhNyLmv-mjbDs1tYXpBn8J15KRjA3AcM-CokCZFp6D38feKwgWeANZ0FE3dE02GtLhvA/60.jpg
1119,21069,Sushi Go Round,4.55,5.91,6.19,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv948ug4QohkxdKSx1frUIm4bG9-w43lJTk4LLdlMztiENf6TU9FZmebwPvFivYumvCMugOay8QqEQ7yWNEqPUfrSNXcgi6JfgpyMnfU2j3NUc-esxHDdbKB4e5Jp9gWT9fTd1zzoSxAblfSDO0c5HsUFHw0BBg/60.jpg
1120,22031,Swords,7.82,8.49,14.13,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94K-LMD312ByVHmnvOIT-vg9AI8RraFW132cXF_Kf8ovYLxIzIVgnbsmiAXigQjI98WmRAoCyXEcjcbaVg6i8QFiuPtoWlWRov30fhsL04NvdXpU674yrVb5GPn4KoQR8lL8eo50KCae2xbmI4PEmmnq5RwCw/60.jpg
1121,11472,Table Tennis,5.74,6.74,11.78,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97XZd2avVLJwDD06ylJVO1czGxHootP2BUS4hn07qphGThuSi23TbLrXfOgqR5BYp5SvryYN9wqOWdnILdFIM3B5sLT0508n6yaKVJEL4PDSo3g0KOGmOXiQ5xZRUYGfa26XYJNrpPoOdeJXKKbgIlC3IchGA/60.jpg
1122,15724,Tak and the Guardians of Gross,5.08,5.64,11.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95p5t2LylERF8dtrJwQcZYsMK1ERjV64169mqyGNfi1_Tcvz8mRDErmhjF58BtwjFr8GPY94vqNO92gcOjIgAx7K0MpEk6PFUww3DZc6-3zhzHObwr41BYmD0WoV3hVnl1jLsEf4sGTNuEgvz_YOF_zy9NZ5w/60.jpg
1123,15952,Tales of Symphonia Dawn of the New World,11.52,11.96,37.85,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96fxSR2tMyxmAZiKYB9po8rimexo1m1pXwMo583IhXMMIIHjAVAf4mb07hFi_s8HjS_tV970zY8u3iEs52mWsBgJQySBFANkjPSjWWDpBPJID6ihRKSwcOqX5ciOIx1wFiAbbetOzbM0qllc1dyUwlyuoJD0w/60.jpg
1124,11543,Tamagotchi Party On,6.56,7.56,15.80,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94BeL2cL4hmtHNT1h5wfwy62abeLwa_aYuviTPkqQEN6H2OgOvgSmmwKhPq0lqcXAiANIgLVWZOkhcPlv1xGW7hZuSldpXQkJ-FR729uSfyn0Vs0Crptx_6WvmFMIsxqumKQWK2s7VXYYfaAx80laMmGnVMmA/60.jpg
1125,30765,Tangled,6.29,8.41,16.58,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94ffK9B4a5JMvGhTPSLZQ7LVtwclQGgHUN2h-Iw811WEZKHv-79_53uTIrDmQ_vIzZ-Rrc-yJLZBikx-7N4aESv4s0FdX0ygOzxQmr7ydP9P7xPpzjMVHXLsPcmzfXM8fxDUKnwdyxWZVNM6cuEJcizq5Q9KQ/60.jpg
1126,13225,Target Terror,55.21,63.59,80.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96L27acZ3yr4jGIakAXxylDjQdg4pyRVwbjWpbivC2OqBzHCE964VLi2XtwzunbH0iP4U8NmEpjPMaRwaQM5LYdThIKND40JucDwmD7JQJEHLm79gLpmxpmBJG9jY0fWLIHT7SfZwjKr5yjXHqRJAk8HBJdmQ/60.jpg
1127,20376,Tatsunoko vs. Capcom: Ultimate All Stars,39.12,42.50,109.97,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96gYt-pJvlgBAk7VmBCykjQvmrVeK-FHYdiUclH6zUDLEvuUUDjFAtCY_H8Rf9Aw_-wxYtb40EAO28ij-FQe_HR9dwt61_bTBfYEZa66oo2PJUjrMkRXoWUnTw-SWarjGOtKn0fdE8EfEfGY_PJ2HtOdcTJ6Q/60.jpg
1128,19968,Team Elimination Games,0.99,6.79,14.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96LFiSrfYr0_8zlf1UWch5T8dAhXUgs1SdO_CzWYMd6sJtKo7RYkRrv8B0gsUl_Ie_uFy_AUOrAK9abbWKUv55bgszHZT8PncqkKKZEb4wDto4x77bbq7KEaGk2kPLoNrLQC9C_5Yj2zqTzC66Yja-2HGezHA/60.jpg
1129,34454,Teenage Mutant Ninja Turtles,9.15,9.99,20.65,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97PYwviwUf_JwpOqhnxHdZDAuDwGcfAoRUKWd0BEtuqXhYYkmXlJ16zEuRlLQY7FnpJxj8cmLhVA7VemJH9nug8h5hnWNLXzc0X6m8QfXrkb8MjPkkWhs_CwdxyYD7c_fb3RhNCmETM3wp4OjgXN-CmkCEtIQ/60.jpg
1130,19647,Teenage Mutant Ninja Turtles: Smash-Up,11.24,11.99,49.26,https://commondatastorage.googleapis.com/images.pricecharting.com/863bfd8354f4518fceee9f6e80a95e423db61b9c25fee7e3e876e57b4c117232/60.jpg
1131,15690,Ten Pin Alley 2,5.27,6.50,13.05,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97NgThsSYSYOQbZEP5_tZJ74cyfXWApbllWWS9uGxKkT2NSnvdOcDR-R1QoZHK1N43K3JwbBdV13EFs2nNfHoLzwtWYfnAbWSNDPbWE0OK15DZcwV_MJA9j29mSRjbPUwtSzdgunnQn-QFp1U_gPXy56Nn2EQ/60.jpg
1132,16265,Tenchu Shadow Assassins,5.73,8.23,21.82,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95J6h9AnlrX76d-zmfP-ivagYXPSinbgh8wJ29KcCyJcNIAfctlNOR2vfLwTWB5YTiavqIeXKguRrJnC0cF64CIEs8blVjBN86MPjHPlQo5qtU393r53XXFzvmgr3FRtkFhQIwcsNdgr_dnDpzVMGMmMOkMPw/60.jpg
1133,21363,Tetris Party Deluxe,14.48,14.88,27.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94kVj_gDGYkWY_CIsW6w9JKs3P-rXiHtDRMQulqCwO3KPM9_F2YKrkGsT7s2RhRwh9qiAPbxgjhzBgYJskUa3R2iCkyT9CcE8HAouKr-P6n3LCI9fFdV4onfpq-UxQjeod2viRRAphI97B36WPhv4wlFDZn1g/60.jpg
1134,31042,"The $1,000,000 Pyramid",10.51,10.99,21.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96k-jU73dVAH3FZrWwXhBusDtu13zj_oXCQBoat3Kszh_zNuGd8TOZ1ynF5vrwWfsdr73kMqAaUD6jafhuNPLGDcV9hfbvyRHKBmtCNHdx4j54npleOzjXycLp70uuPD1ganQlc9gzFXMlppl8QNykfAt4kAg/60.jpg
1135,30654,The Amazing Race,5.99,6.72,8.90,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ipqmMXYP_3Xjw0s_1U4Q2QTkscAqry-njKWQC4BrXxLkolUgf_YJ9L2ZEAL395xES1YJWqyQH7wL-yz820q5SlHaJ2w53_NhKULfXnz2Tjvg-CSOC50_iXmS6h_pYZwhsvOzJ6Tv26k4fPkrmDwtNWHPs0g/60.jpg
1136,21945,The Bachelor,2.75,6.29,8.73,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96JUXZ0Yl8MH2ny-8PllEb99GNShoDdSpWGTcMXQlsiGzGjqSa7DGNwI0j_Pw8aA4SUL_SF77OvvxBnWAZpMdwMzsK9UYeU_wyaXSknkfdv3wJEI6Y5Gz0VCQuIF1j7rlFArQR3vK1cytnu95Og3cUG8KbVgQ/60.jpg
1137,19569,The Beatles: Rock Band,7.99,8.29,14.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96hyF_7yUy6nn-Bb3M9PPe66dJPXcK7FCTAbRFpRtxrMD8ihke00_bVhx1N-pf_JSQAVt_Oa6icxntVNadLcyV38Wqno-uAz4z-L_dkD6GehYaUlbWhDJp0_K18hRelwVAezrsEKn-P3m3zPamg27k84QSryQ/60.jpg
1138,19715,The Biggest Loser,3.99,4.55,7.34,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9588aKQ4SReJkdNhAJO9fZGZsLqluuHD4EhjtkMfzKHi1sf7l1ff-Isk7AMraV73zcngm20ejDp_EPW-mnSG3frn4pb7Xy8XJefgtBpiGs432IGmrApim8Xlj6VYwfWLvFHHihLKAXffVw13AgI0pbiubpNew/60.jpg
1139,6802,The Bigs,5.89,8.49,15.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94vmCPsqyipioIW1z4USnP3j0ldX1lbpUK8zG57rHXnmJR-RDl_qGtTsmlQqXz5ed2IewTslfATo__e9LMzHxBhqn-xR_-ajv-NJtyfdxQ7IIlOCjam5dENPLTOq1VYHDV5GWSn-9t7tYDNQSZg6nz8BxwfwQ/60.jpg
1140,19375,The Bigs 2,6.97,7.29,16.39,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96LYsWreD7NPKHI1M13BotS2MO74fIV9QyG1IDpDnmbJWdw0DAJoaEEJAov9Vn9bft6QomOc91de_oui7BIA08lUeof74XSVwGkyyseG2GcviBaZztEADxlW6iy7e1-rey-R96b9io0Jiurt5M4iMJGCPObYA/60.jpg
1141,19323,The Conduit,9.49,9.61,19.68,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96qeFYhyDgbRuhZNsF_7R3QuDPeW6Em2peqGRSs5Du2xlfiSx31lGHiup1QQL8KnE2dkN8B9ljitT1F-At-Dus6d2EJxORTcj-MkzAgjS81iHiGCThxspgCb-6KPmxkrPycZu34iLOexp_ELQ9PvAQ_2y0_Ig/60.jpg
1142,35564,The Conduit Special Edition,10.87,13.89,39.50,https://commondatastorage.googleapis.com/images.pricecharting.com/432a1fdd40dd0ef59f86d036354d9358ace318f6613cc4d87fbfddf0830e7943/60.jpg
1143,33924,The Croods: Prehistoric Party,5.39,5.65,10.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95UCp8LY3LAjit5vgKbV6TgfIK6-w7uRayc1njekUjW2WXwAgiYF_IWsheaN_omeZuWCUOgTYcoT0VXWRFyGuj8xbR2O6PCNOGg7d4GZ_XuVh8MsK9eBqzsSgHvBj86Z69r_34q5KwIANFyowmqgiZKLMr8Ew/60.jpg
1144,20409,The Daring Game for Girls,7.35,7.38,19.95,https://commondatastorage.googleapis.com/images.pricecharting.com/ea29eab9db84c8c0e7295031eeef682ebadbb072346d76a784307d93035dcec6/60.jpg
1145,18738,The Destiny of Zorro,4.38,4.88,9.47,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96o59BHuDoHxH8BEXAsml8rIjJkNbosmsa7Cl0Dxf1mnQEyQCsD5VF0ma9Oq2jMvXdXUgnmvRu_Dy33p5yd35eDcaWnt9gOPkCe62PmAIQImAwFphSiHLnWCoFFlCzhBUD2sg1CbT8A1PXmACZXuIOYtksIEw/60.jpg
1146,14480,The Dog Island,12.77,13.46,17.72,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94yVpsqwx8zaysc8e4mz5Fj3R3Tq0gMoVKYte1Km1fs_BH5Ma445wgqsEUYSEO4aEv80VC6a3UHVUADuWFTup8Te4Gkp0dDrwQEEOHUNU7VZIuRWuGzrxiiGYornTcPQ9uNemcn2MFKOKD67_2YQk_pSQlGfQ/60.jpg
1147,30911,The Garfield Show: Threat of the Space Lasagna,6.40,6.50,15.87,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96zeGg1d7kGeVrrTcxi8cReTkAVh2cXE7XjUM3ptDO0lH7725GdwQoVtDGzFHv5vMXML7By3XqEDrHpL-H0OI-6AvjD4AI5GKcxvU-ToggXnShp12KE4bYL8Ga32bg_wBTpBOFStHzNh25PMK1gciTh5wa7ZQ/60.jpg
1148,10800,The Godfather Blackhand Edition,8.91,9.41,27.32,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95HSFyuHXB60ff3ERjHdig2KSQndZWB0wDTpjF9LBc0TzXp70-AFZMWKCCzP8FRs2Biv4UAazZkvCWSmpJR63cLiKg0JBGONnrRK68UY4FY_vAGtv4_P4TUt8HiWX8ymJSaZtQb0IhD5BPj102MmCjM6xsFgg/60.jpg
1149,10885,The Golden Compass,3.98,3.99,6.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv956-se57AsMu5v_jn1eD5GfGjdtl6bSKoJPUtH4zrJjs1Myfug4EHXRLvV9ySf1PLiEXWJy60BWr3_e2XTnCAXBYH75ZVp278Sym5tH8px94k4eWhauKARquEhFYINL9IsXLHSKmaPjUIJJAvPpiWJ-UjthsA/60.jpg
1150,19652,The Hardy Boys: The Hidden Theft,8.67,11.29,18.19,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94QflbfglZjjySQ_JhQWew7rTue3s1ZJCWdAHfNlSdDFSZ745Z-xw6t1-J1Miam6IvVElAfmZrJgG3iAdtUqWfIllUG_QcW8YiYDHaYh5uyBJSyEyHqNS6jbC8q0q4bTVJGjCUKtSXtLu6my1F3PyWqIXBYgQ/60.jpg
1151,33330,The Hip Hop Dance Experience,11.61,17.11,54.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94m4zp81J_oc_PfAETx56pZgOTdVtWDRK3h5W6MlrebKxqVg5rDjQemMVpBjyzfvG06tHRF6tQlDjAPqtWTLnxKLaA623TlqdYHjJE2c05_o4KBtficH8AHSFIa0UsuVQiWvN-rb8khqcex54v5rHEZgTS2Nw/60.jpg
